,Rk,Player,Pos,Age,Tm,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 19,OWS,DWS,WS,WS/48,Unnamed: 24,OBPM,DBPM,BPM,VORP,Player-additional,season,PPG
575,466,Noah Vonleh,C,27,BOS,23,171,6.0,0.502,0.167,0.083,11.7,19.1,15.5,5.1,0.6,4.0,30.7,9.2,,0.0,0.2,0.2,0.056,,-6.9,0.5,-6.4,-0.2,vonleno01,2223,1.1
576,467,Nikola Vučević,C,32,CHI,62,2097,19.3,0.595,0.327,0.136,6.9,30.3,18.8,14.8,0.9,2.3,10.4,21.7,,3.1,3.3,6.4,0.147,,2.2,0.8,3.0,2.6,vucevni01,2223,17.7
577,468,Dean Wade,PF,26,CLE,34,712,9.4,0.578,0.699,0.161,2.7,18.1,10.5,5.5,1.6,2.1,8.4,10.5,,0.5,1.2,1.6,0.11,,-2.3,2.4,0.1,0.4,wadede01,2223,4.8
578,469,Franz Wagner,SF,21,ORL,61,2025,16.0,0.591,0.324,0.293,3.1,10.6,6.8,16.8,1.4,0.6,11.6,23.5,,2.6,1.6,4.2,0.1,,0.5,-0.6,-0.1,1.0,wagnefr01,2223,18.9
579,470,Moritz Wagner,C,25,ORL,41,859,17.4,0.628,0.426,0.455,7.2,17.8,12.5,12.3,1.6,1.0,12.3,20.9,,1.8,1.0,2.7,0.152,,0.6,0.3,0.9,0.6,wagnemo01,2223,11.2
580,471,Ish Wainright,SF,28,PHO,44,684,10.3,0.545,0.749,0.15,5.7,9.8,7.7,8.4,2.5,2.0,9.6,12.3,,0.6,0.9,1.5,0.102,,-2.3,1.9,-0.4,0.3,wainris01,2223,4.3
581,472,Jabari Walker,SF,20,POR,41,368,10.3,0.51,0.268,0.299,10.5,15.4,12.9,7.8,0.5,2.1,11.3,14.7,,0.2,0.2,0.4,0.055,,-3.1,-1.7,-4.8,-0.3,walkeja01,2223,2.7
582,473,Kemba Walker,PG,32,DAL,9,144,15.2,0.543,0.491,0.368,2.4,10.8,6.5,20.4,0.7,1.3,5.7,22.1,,0.2,0.1,0.3,0.104,,0.3,-0.7,-0.3,0.1,walkeke02,2223,8.0
583,474,Lonnie Walker IV,SG,24,LAL,45,1160,12.4,0.577,0.463,0.191,1.2,7.2,4.3,7.1,1.1,1.1,7.5,19.8,,0.8,0.8,1.6,0.066,,-0.8,-0.7,-1.5,0.1,walkelo01,2223,12.7
584,475,John Wall,PG,32,LAC,34,755,13.9,0.498,0.322,0.334,2.1,11.5,6.8,36.1,1.8,1.4,17.1,27.1,,-0.4,0.8,0.4,0.024,,-0.7,-0.5,-1.3,0.1,walljo01,2223,11.4
585,476,T.J. Warren,PF-SF,29,TOT,28,505,14.7,0.579,0.239,0.161,3.3,13.7,8.6,8.6,1.5,1.2,7.2,20.9,,0.4,0.5,0.9,0.083,,-1.2,-0.7,-1.9,0.0,warretj01,2223,1.8
586,476,T.J. Warren,PF,29,BRK,26,490,14.5,0.576,0.24,0.165,3.1,13.2,8.3,8.9,1.5,1.2,7.3,21.1,,0.4,0.4,0.8,0.079,,-1.3,-0.8,-2.1,0.0,warretj01,2223,1.8
587,476,T.J. Warren,SF,29,PHO,2,15,20.8,0.7,0.2,0.0,7.2,30.2,18.5,0.0,3.3,0.0,0.0,14.2,,0.0,0.0,0.1,0.216,,2.5,1.9,4.4,0.0,warretj01,2223,1.8
588,477,Duane Washington Jr.,SG,22,PHO,31,394,9.5,0.458,0.434,0.094,0.5,9.8,5.1,25.7,0.7,0.9,11.3,32.5,,-0.8,0.3,-0.5,-0.061,,-1.7,-2.9,-4.5,-0.3,washidu02,2223,7.9
589,478,P.J. Washington,PF,24,CHO,60,1975,12.9,0.545,0.444,0.178,3.2,12.4,7.6,10.6,1.3,3.0,9.1,19.5,,0.8,1.6,2.4,0.058,,-0.8,-0.4,-1.2,0.4,washipj01,2223,15.2
590,479,TyTy Washington Jr.,PG,21,HOU,26,386,7.9,0.44,0.476,0.112,0.6,10.3,5.4,16.9,1.5,0.5,7.4,17.4,,-0.2,0.1,-0.1,-0.008,,-4.6,-1.5,-6.1,-0.4,washity02,2223,4.7
591,480,Yuta Watanabe,SF,28,BRK,44,781,13.0,0.672,0.567,0.201,3.9,11.8,8.0,6.5,1.2,1.7,7.5,13.0,,1.4,0.6,2.0,0.123,,0.5,-0.5,0.0,0.4,watanyu01,2223,6.3
592,481,Lindy Waters III,SG,25,OKC,25,279,12.1,0.577,0.923,0.088,2.6,13.7,8.1,7.9,1.5,2.0,6.0,15.0,,0.3,0.3,0.6,0.104,,0.7,0.0,0.6,0.2,waterli01,2223,5.1
593,482,Trendon Watford,PF,22,POR,45,746,12.5,0.649,0.206,0.424,4.6,19.2,11.9,15.2,1.1,0.7,18.7,14.1,,1.0,0.5,1.5,0.097,,-1.5,-0.1,-1.6,0.1,watfotr01,2223,6.0
594,483,Peyton Watson,SG,20,DEN,14,44,12.4,0.553,0.211,0.105,8.1,12.8,10.5,3.3,0.0,2.0,9.1,21.6,,0.0,0.0,0.0,0.023,,-1.7,-4.0,-5.7,0.0,watsope01,2223,1.6
595,484,Blake Wesley,SG,19,SAS,18,258,4.5,0.47,0.277,0.205,1.6,12.5,6.9,14.2,1.8,0.3,22.3,18.7,,-0.6,0.1,-0.5,-0.086,,-7.3,-1.6,-8.9,-0.4,weslebl01,2223,4.9
596,485,Russell Westbrook,PG,34,TOT,55,1584,15.8,0.502,0.291,0.322,4.3,17.9,11.3,38.9,1.8,1.2,18.4,28.4,,-1.0,1.9,0.9,0.028,,-0.1,0.0,-0.1,0.7,westbru01,2223,14.1
597,485,Russell Westbrook,PG,34,LAL,52,1491,15.4,0.496,0.292,0.326,4.3,18.0,11.4,38.4,1.7,1.3,18.1,28.7,,-1.1,1.8,0.6,0.02,,-0.2,-0.1,-0.3,0.6,westbru01,2223,14.1
598,485,Russell Westbrook,PG,34,LAC,3,93,20.7,0.64,0.265,0.235,3.6,16.8,10.2,46.8,3.7,0.0,25.7,23.8,,0.2,0.1,0.3,0.163,,0.9,1.4,2.4,0.1,westbru01,2223,14.1
599,486,Coby White,SG,22,CHI,54,1209,11.2,0.553,0.609,0.14,1.0,12.2,6.7,12.8,1.6,0.4,9.2,17.3,,0.5,1.3,1.9,0.074,,-1.6,0.2,-1.4,0.2,whiteco01,2223,8.8
600,487,Derrick White,SG,28,BOS,62,1718,15.3,0.597,0.516,0.25,2.3,10.8,6.6,19.4,1.2,2.8,9.7,17.5,,3.2,2.1,5.3,0.148,,1.0,1.1,2.1,1.8,whitede01,2223,12.0
601,488,Jack White,SF,25,DEN,15,47,12.1,0.548,0.5,0.188,7.6,12.0,9.9,5.6,1.0,3.8,5.5,16.9,,0.0,0.0,0.1,0.101,,-2.1,-0.9,-3.0,0.0,whiteja03,2223,1.2
602,489,Joe Wieskamp,SF,23,TOR,3,24,6.7,0.563,0.875,0.0,0.0,10.2,4.7,5.7,0.0,0.0,11.1,15.9,,0.0,0.0,0.0,0.013,,-1.5,-3.5,-5.0,0.0,wieskjo01,2223,3.0
603,490,Aaron Wiggins,SG,24,OKC,49,918,11.8,0.601,0.36,0.194,5.9,12.3,9.0,9.8,1.2,0.9,13.5,13.8,,1.0,0.8,1.8,0.094,,-1.5,-0.8,-2.3,-0.1,wiggiaa01,2223,6.9
604,491,Andrew Wiggins,SF,27,GSW,37,1190,14.8,0.564,0.425,0.136,5.7,11.4,8.6,10.5,1.8,2.1,7.9,21.5,,1.0,1.2,2.2,0.088,,0.0,-0.5,-0.6,0.4,wiggian01,2223,17.1
605,492,Alondes Williams,SG,23,BRK,1,5,-21.0,,,,0.0,21.9,11.4,0.0,0.0,0.0,100.0,17.8,,-0.1,0.0,-0.1,-0.521,,-21.1,-5.4,-26.6,0.0,willial06,2223,0.0
606,493,Grant Williams,PF,24,BOS,61,1668,10.5,0.614,0.593,0.261,4.5,14.6,9.6,8.8,1.1,1.2,14.0,12.8,,1.7,1.9,3.6,0.104,,-1.7,0.6,-1.0,0.4,willigr01,2223,8.4
607,494,Jalen Williams,SG,21,OKC,57,1669,14.2,0.583,0.274,0.219,3.5,11.9,7.6,14.2,2.1,1.6,12.5,17.6,,1.6,1.8,3.4,0.099,,-1.3,0.5,-0.8,0.5,willija06,2223,13.3
608,495,Jaylin Williams,PF,20,OKC,29,477,12.2,0.574,0.405,0.206,5.1,24.8,14.7,11.5,1.1,1.0,11.7,14.2,,0.5,0.6,1.1,0.107,,-1.7,0.2,-1.5,0.1,willija07,2223,5.6
609,496,Kenrich Williams,PF,28,OKC,53,1206,14.5,0.585,0.387,0.113,8.4,14.9,11.6,11.7,1.8,1.1,8.1,13.7,,2.0,1.3,3.3,0.133,,0.2,0.3,0.5,0.8,willike04,2223,8.0
610,497,Mark Williams,C,21,CHO,32,536,21.6,0.674,0.0,0.394,11.9,27.9,19.7,3.4,1.9,6.1,11.4,17.0,,1.2,0.9,2.1,0.187,,0.0,0.9,0.9,0.4,willima07,2223,8.2
611,498,Patrick Williams,PF,21,CHI,62,1786,11.1,0.575,0.415,0.157,4.0,12.7,8.4,6.3,1.4,2.6,12.8,15.4,,0.5,2.2,2.7,0.072,,-1.6,0.4,-1.2,0.4,willipa01,2223,10.3
612,499,Robert Williams,C,25,BOS,26,629,20.1,0.745,0.007,0.184,14.4,24.7,19.6,9.1,1.0,4.0,13.5,11.8,,1.9,1.0,2.9,0.224,,1.6,1.6,3.2,0.8,williro04,2223,8.4
613,500,Vince Williams Jr.,SG,22,MEM,10,49,4.2,0.269,0.692,0.0,4.3,10.7,7.5,7.3,3.9,1.8,7.1,11.7,,-0.1,0.1,0.0,0.0,,-7.5,3.2,-4.3,0.0,willivi01,2223,0.9
614,501,Ziaire Williams,SF,21,MEM,30,491,6.3,0.499,0.513,0.106,2.6,12.4,7.5,6.4,1.2,0.9,15.2,16.5,,-0.5,0.6,0.1,0.012,,-5.4,-0.6,-6.0,-0.5,willizi02,2223,5.1
615,502,Zion Williamson,PF,22,NOP,29,956,25.4,0.652,0.041,0.529,6.8,17.1,11.9,24.4,1.6,1.6,14.6,30.1,,2.4,1.1,3.6,0.179,,4.8,0.8,5.7,1.8,willizi01,2223,26.0
616,503,Justise Winslow,SF,26,POR,29,776,9.4,0.466,0.227,0.141,7.4,14.3,10.9,17.0,1.9,1.2,17.0,14.3,,0.0,0.6,0.6,0.035,,-3.3,0.7,-2.6,-0.1,winslju01,2223,6.8
617,504,James Wiseman,C,21,TOT,25,356,16.9,0.643,0.045,0.346,8.1,24.5,16.3,5.9,0.4,2.0,11.0,20.4,,0.6,0.3,0.9,0.122,,-1.3,-1.0,-2.3,0.0,wisemja01,2223,12.3
618,504,James Wiseman,C,21,GSW,21,262,17.2,0.655,0.021,0.404,7.7,22.8,15.3,8.1,0.5,2.4,11.2,20.0,,0.5,0.3,0.8,0.142,,-1.3,-0.6,-1.9,0.0,wisemja01,2223,12.3
619,504,James Wiseman,C,21,DET,4,94,16.2,0.611,0.103,0.205,9.1,29.1,18.8,0.0,0.0,0.9,10.5,21.4,,0.1,0.1,0.1,0.065,,-1.3,-2.2,-3.4,0.0,wisemja01,2223,12.3
620,505,Christian Wood,C,27,DAL,51,1389,20.9,0.627,0.377,0.337,5.6,29.1,17.2,10.9,0.8,3.9,12.0,26.4,,2.2,1.7,3.9,0.135,,2.0,-0.3,1.7,1.3,woodch01,2223,17.1
621,506,Delon Wright,PG,30,WAS,32,733,16.3,0.593,0.444,0.201,5.9,9.6,7.8,20.3,4.0,1.3,14.0,12.7,,1.3,1.0,2.3,0.151,,0.4,3.5,3.9,1.1,wrighde01,2223,7.2
622,507,McKinley Wright IV,PG,24,DAL,20,206,11.5,0.529,0.286,0.224,3.4,11.7,7.4,25.6,1.7,1.3,18.2,14.5,,0.1,0.2,0.3,0.073,,-2.6,-0.4,-3.0,-0.1,wrighmc01,2223,2.9
623,508,Thaddeus Young,PF,34,TOR,50,776,14.7,0.588,0.178,0.136,9.3,14.5,11.7,13.2,3.4,0.6,16.5,13.3,,0.9,1.0,1.9,0.116,,-1.5,1.9,0.4,0.5,youngth01,2223,4.4
624,509,Trae Young,PG,24,ATL,55,1942,22.2,0.57,0.333,0.445,2.2,6.8,4.5,42.8,1.4,0.4,14.7,33.4,,4.0,1.1,5.1,0.125,,5.3,-2.0,3.3,2.6,youngtr01,2223,26.7
625,510,Cody Zeller,C,30,MIA,3,47,16.3,0.649,0.0,0.5,11.7,7.7,9.8,10.1,1.1,6.5,12.0,15.6,,0.1,0.1,0.2,0.166,,-2.7,1.8,-0.9,0.0,zelleco01,2223,5.0
626,511,Ivica Zubac,C,25,LAC,60,1762,15.8,0.65,0.005,0.473,12.7,25.8,19.3,5.1,0.7,4.0,17.9,14.3,,2.6,2.4,5.0,0.137,,-1.6,0.1,-1.5,0.2,zubaciv01,2223,10.3
