,Rk,Player,Pos,Age,Tm,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 19,OWS,DWS,WS,WS/48,Unnamed: 24,OBPM,DBPM,BPM,VORP,Player-additional,season,PPG
1192,361,Mac McClung,SG-PG,23,TOT,2,25,5.2,0.621,0.5,0.167,0.0,12.9,6.5,5.2,1.9,3.6,31.8,16.3,,0.0,0.0,0.0,-0.043,,-8.4,-1.2,-9.6,0.0,mccluma01,2122,6.0
1193,361,Mac McClung,PG,23,CHI,1,3,8.7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,29.4,,0.0,0.0,0.0,-0.251,,-6.9,-8.4,-15.3,0.0,mccluma01,2122,6.0
1194,361,Mac McClung,SG,23,LAL,1,22,4.7,0.551,0.6,0.2,0.0,14.6,7.3,6.0,2.2,4.0,26.9,14.5,,0.0,0.0,0.0,-0.015,,-8.6,-0.2,-8.8,0.0,mccluma01,2122,6.0
1195,362,CJ McCollum,SG,30,TOT,62,2145,18.3,0.553,0.403,0.146,2.6,11.5,6.9,26.1,1.6,1.0,9.3,27.5,,2.6,1.0,3.6,0.081,,3.2,-1.3,1.9,2.1,mccolcj01,2122,24.3
1196,362,CJ McCollum,SG,30,POR,36,1267,15.8,0.532,0.435,0.102,2.8,10.7,6.6,22.5,1.4,1.6,9.2,26.1,,0.7,0.3,1.0,0.04,,1.8,-1.7,0.1,0.7,mccolcj01,2122,24.3
1197,362,CJ McCollum,SG,30,NOP,26,878,21.9,0.58,0.361,0.204,2.3,12.5,7.3,31.3,1.9,0.1,9.5,29.4,,1.9,0.7,2.6,0.14,,5.3,-0.7,4.6,1.5,mccolcj01,2122,24.3
1198,363,T.J. McConnell,PG,29,IND,27,652,15.1,0.525,0.159,0.111,3.4,12.2,7.7,28.7,2.2,1.3,11.7,16.2,,1.0,0.4,1.3,0.098,,-0.4,1.4,0.9,0.5,mccontj01,2122,8.5
1199,364,Jaden McDaniels,PF,21,MIN,70,1803,10.3,0.553,0.455,0.128,4.4,13.2,8.7,6.1,1.4,2.9,11.4,15.3,,0.7,1.7,2.4,0.065,,-2.9,-0.1,-2.9,-0.4,mcdanja02,2122,9.2
1200,365,Jalen McDaniels,SF,24,CHO,55,895,12.7,0.595,0.425,0.283,4.3,16.0,10.1,8.7,1.4,2.3,11.2,15.3,,1.0,0.7,1.7,0.093,,-1.9,-0.4,-2.3,-0.1,mcdanja01,2122,6.2
1201,366,Doug McDermott,PF,30,SAS,51,1223,11.4,0.593,0.551,0.11,1.5,8.4,4.9,7.3,0.5,0.4,8.1,18.3,,1.1,0.5,1.6,0.062,,-0.4,-2.1,-2.5,-0.1,mcderdo01,2122,11.3
1202,367,JaVale McGee,C,34,PHO,74,1172,22.6,0.651,0.02,0.319,15.3,29.7,22.7,5.4,0.9,6.1,15.8,22.8,,2.4,2.6,4.9,0.201,,-0.1,0.9,0.8,0.8,mcgeeja01,2122,9.2
1203,368,Cameron McGriff,SF,24,POR,3,46,12.5,0.47,0.429,0.143,13.8,22.3,17.9,9.4,0.0,2.1,0.0,14.0,,0.1,0.0,0.1,0.097,,-1.0,-3.0,-4.0,0.0,mcgrica01,2122,4.7
1204,369,Rodney McGruder,SG,30,DET,51,754,11.6,0.577,0.649,0.116,4.2,12.1,8.0,9.6,1.4,0.8,9.2,14.8,,0.7,0.4,1.2,0.075,,-0.7,-0.7,-1.4,0.1,mcgruro01,2122,5.4
1205,370,Alfonzo McKinnie,SF,29,CHI,17,206,5.6,0.457,0.443,0.131,7.1,10.9,9.0,3.2,0.5,1.3,9.8,15.3,,-0.2,0.1,-0.1,-0.015,,-5.6,-3.4,-9.0,-0.4,mckinal01,2122,3.5
1206,371,JaQuori McLaughlin,PG,24,DAL,4,11,-2.9,0.0,0.5,0.0,0.0,0.0,0.0,22.3,0.0,0.0,0.0,8.2,,0.0,0.0,0.0,-0.101,,-9.4,-4.2,-13.6,0.0,mclauja01,2122,0.0
1207,372,Jordan McLaughlin,PG,25,MIN,62,902,13.4,0.535,0.425,0.2,2.6,8.8,5.6,26.1,3.0,1.1,14.9,11.8,,1.3,1.0,2.3,0.123,,-1.2,1.6,0.4,0.6,mclaujo01,2122,3.8
1208,373,Ben McLemore,SG,28,POR,64,1285,11.7,0.567,0.774,0.163,1.0,8.1,4.4,7.3,1.4,0.8,8.7,21.3,,0.7,0.2,0.8,0.031,,-0.7,-2.5,-3.2,-0.4,mclembe01,2122,10.2
1209,374,De'Anthony Melton,SG,23,MEM,73,1657,15.2,0.529,0.535,0.173,4.0,17.1,10.4,16.0,3.0,2.1,13.0,21.3,,0.9,2.8,3.7,0.107,,0.3,1.6,1.9,1.6,meltode01,2122,10.8
1210,375,Sam Merrill,SG,25,MEM,6,58,7.5,0.485,0.958,0.167,1.8,11.1,6.3,9.0,0.0,0.0,7.2,19.6,,0.0,0.0,0.0,0.029,,-2.2,-3.4,-5.6,-0.1,merrisa01,2122,4.2
1211,376,Chimezie Metu,C,24,SAC,60,1279,13.4,0.546,0.414,0.203,2.9,25.9,14.3,6.9,1.9,2.2,11.1,18.5,,0.1,1.4,1.5,0.056,,-1.6,0.1,-1.5,0.2,metuch01,2122,8.9
1212,377,Khris Middleton,SF,30,MIL,66,2141,18.1,0.577,0.425,0.285,2.1,15.3,8.8,25.5,1.7,0.8,14.2,26.7,,3.2,2.2,5.3,0.119,,1.9,-0.3,1.6,1.9,middlkh01,2122,20.1
1213,378,C.J. Miles,SG,34,BOS,1,2,-7.8,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.03,,-16.3,0.0,-16.3,0.0,milescj01,2122,0.0
1214,379,Patty Mills,SG,33,BRK,81,2346,10.4,0.563,0.715,0.074,0.9,6.2,3.6,10.6,1.1,0.6,8.2,16.4,,1.9,0.9,2.8,0.058,,-0.3,-1.4,-1.7,0.2,millspa02,2122,11.4
1215,380,Paul Millsap,C,36,TOT,33,376,10.8,0.458,0.304,0.209,12.3,20.7,16.6,10.4,1.3,3.1,13.1,16.7,,0.0,0.5,0.5,0.061,,-3.7,0.2,-3.5,-0.1,millspa01,2122,3.7
1216,380,Paul Millsap,C,36,BRK,24,270,11.2,0.443,0.318,0.2,12.0,23.6,17.9,11.8,0.9,3.6,10.6,16.5,,0.1,0.3,0.4,0.069,,-3.6,0.5,-3.1,-0.1,millspa01,2122,3.7
1217,380,Paul Millsap,C,36,PHI,9,106,9.7,0.499,0.267,0.233,12.9,13.5,13.2,6.8,2.4,1.7,19.5,17.4,,0.0,0.1,0.1,0.041,,-4.1,-0.4,-4.5,-0.1,millspa01,2122,3.7
1218,381,Shake Milton,SG,25,PHI,55,1179,11.9,0.517,0.33,0.181,2.9,10.4,6.7,17.6,1.2,1.3,9.2,18.3,,0.7,1.0,1.7,0.069,,-1.6,-0.6,-2.2,-0.1,miltosh01,2122,8.2
1219,382,Davion Mitchell,PG,23,SAC,75,2076,10.8,0.489,0.38,0.101,1.7,7.0,4.4,22.5,1.3,1.0,11.5,20.6,,-0.5,0.6,0.1,0.003,,-2.1,-1.7,-3.8,-0.9,mitchda01,2122,11.5
1220,383,Donovan Mitchell,SG,25,UTA,67,2266,21.6,0.572,0.475,0.227,2.7,10.6,6.8,27.7,2.2,0.5,11.7,32.9,,4.7,2.5,7.2,0.152,,4.6,-0.3,4.3,3.6,mitchdo01,2122,25.9
1221,384,Evan Mobley,PF,20,CLE,69,2331,16.1,0.549,0.111,0.304,6.9,19.8,13.5,11.6,1.2,4.4,12.4,20.4,,1.5,3.7,5.2,0.107,,-0.9,1.5,0.6,1.5,mobleev01,2122,15.0
1222,385,Malik Monk,SG,23,LAL,76,2139,14.4,0.597,0.535,0.142,1.9,11.0,6.4,15.2,1.4,1.2,12.2,20.1,,2.3,1.4,3.6,0.081,,0.5,-1.0,-0.5,0.8,monkma01,2122,13.8
1223,386,Greg Monroe,C,31,TOT,14,195,19.5,0.566,0.0,0.404,16.9,18.8,17.7,16.2,2.0,4.8,15.2,17.3,,0.4,0.3,0.7,0.169,,-0.3,0.7,0.4,0.1,monrogr01,2122,4.0
1224,386,Greg Monroe,C,31,MIN,4,81,18.9,0.578,0.0,0.318,7.8,24.4,15.9,28.1,2.3,7.1,21.8,16.6,,0.1,0.1,0.3,0.149,,-0.3,4.8,4.5,0.1,monrogr01,2122,4.0
1225,386,Greg Monroe,C,31,WAS,2,18,25.1,0.5,0.0,0.0,43.8,18.2,30.8,9.0,2.7,4.7,20.0,24.7,,0.0,0.0,0.1,0.135,,-0.1,-4.3,-4.4,0.0,monrogr01,2122,4.0
1226,386,Greg Monroe,C,31,MIL,5,70,16.0,0.52,0.0,0.409,17.0,14.8,15.9,4.0,2.1,2.8,10.4,17.7,,0.1,0.1,0.2,0.119,,-2.2,-2.3,-4.5,0.0,monrogr01,2122,4.0
1227,386,Greg Monroe,C,31,UTA,3,26,27.0,0.743,0.0,1.4,26.1,12.2,19.0,16.7,0.0,3.4,0.0,13.5,,0.2,0.0,0.2,0.39,,4.6,-0.3,4.4,0.0,monrogr01,2122,4.0
1228,387,Moses Moody,SG,19,GSW,52,607,10.5,0.573,0.601,0.197,3.2,11.0,7.2,5.3,0.6,1.6,6.1,15.2,,0.6,0.7,1.3,0.101,,-1.4,-1.1,-2.5,-0.1,moodymo01,2122,4.4
1229,388,Xavier Moon,SG,27,LAC,10,137,16.2,0.545,0.275,0.098,1.6,9.0,5.4,27.0,2.5,1.9,10.1,19.0,,0.2,0.2,0.3,0.121,,-1.1,1.0,-0.1,0.1,moonxa01,2122,5.8
1230,389,Matt Mooney,SG,24,NYK,1,2,-20.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,50.0,43.8,,-0.1,0.0,0.0,-0.915,,-33.9,11.5,-22.3,0.0,moonema01,2122,0.0
1231,390,Ja Morant,PG,22,MEM,57,1889,24.4,0.575,0.218,0.353,4.2,14.1,9.0,34.1,1.7,1.0,12.6,33.7,,4.6,2.1,6.7,0.171,,6.2,-0.1,6.1,3.9,moranja01,2122,27.4
1232,391,Juwan Morgan,PF,24,TOT,2,31,8.3,0.833,0.667,0.0,6.6,7.4,7.0,4.2,0.0,0.0,0.0,4.1,,0.1,0.0,0.1,0.124,,-3.3,-3.9,-7.1,0.0,morgaju01,2122,0.0
1233,391,Juwan Morgan,PF,24,TOR,1,27,9.5,0.833,0.667,0.0,7.6,8.5,8.0,4.8,0.0,0.0,0.0,4.8,,0.1,0.0,0.1,0.139,,-3.2,-4.2,-7.3,0.0,morgaju01,2122,0.0
1234,391,Juwan Morgan,PF,24,BOS,1,4,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.024,,-4.0,-2.0,-6.0,0.0,morgaju01,2122,0.0
1235,392,Jaylen Morris,SG,26,SAS,3,16,-11.4,0.129,0.333,0.667,0.0,13.2,6.6,14.0,0.0,0.0,11.4,23.1,,-0.1,0.0,-0.1,-0.376,,-15.8,-5.7,-21.5,-0.1,morrija01,2122,0.7
1236,393,Marcus Morris,PF,32,LAC,54,1564,13.7,0.549,0.398,0.214,1.8,14.0,8.1,11.3,0.9,1.0,8.4,23.2,,0.9,1.5,2.4,0.074,,-0.3,-1.0,-1.4,0.3,morrima03,2122,15.4
1237,394,Markieff Morris,PF,32,MIA,17,298,10.9,0.547,0.342,0.079,6.6,10.5,8.6,12.1,1.0,0.4,14.5,20.6,,0.0,0.3,0.3,0.054,,-1.5,-0.4,-1.9,0.0,morrima02,2122,7.6
1238,395,Monte Morris,PG,26,DEN,75,2239,14.7,0.583,0.406,0.109,1.4,9.6,5.6,21.4,1.2,0.6,8.8,17.4,,3.9,1.5,5.4,0.116,,0.8,-0.8,0.0,1.1,morrimo01,2122,12.6
1239,396,Emmanuel Mudiay,PG,25,SAC,2,11,12.3,0.399,0.0,2.0,0.0,0.0,0.0,43.4,4.4,0.0,21.0,18.6,,0.0,0.0,0.0,0.023,,-2.7,1.5,-1.2,0.0,mudiaem01,2122,1.5
1240,397,Mychal Mulder,PG,27,TOT,17,239,3.7,0.438,0.701,0.052,0.9,9.8,5.3,3.0,0.8,0.8,9.2,15.8,,-0.4,0.1,-0.2,-0.05,,-5.9,-1.8,-7.7,-0.3,muldemy01,2122,7.0
1241,397,Mychal Mulder,PG,27,ORL,15,195,2.1,0.405,0.687,0.03,1.1,10.3,5.7,2.2,1.0,0.5,10.5,16.8,,-0.5,0.1,-0.4,-0.091,,-6.9,-1.7,-8.6,-0.3,muldemy01,2122,7.0
1242,397,Mychal Mulder,PG,27,MIA,2,44,10.7,0.643,0.8,0.2,0.0,7.6,3.9,6.3,0.0,2.4,0.0,11.0,,0.1,0.0,0.1,0.132,,-1.3,-2.6,-3.9,0.0,muldemy01,2122,7.0
1243,398,Ade Murkey,SG,24,SAC,1,1,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,-0.017,,-7.4,-2.3,-9.7,0.0,murkead01,2122,0.0
1244,399,Trey Murphy III,SF,21,NOP,62,864,12.5,0.558,0.671,0.184,5.9,13.1,9.4,6.2,1.3,0.8,5.1,15.7,,1.3,0.6,1.9,0.104,,0.2,-1.4,-1.2,0.2,murphtr02,2122,5.4
1245,400,Dejounte Murray,PG,25,SAS,68,2366,22.3,0.533,0.237,0.199,3.5,21.6,12.5,40.6,2.8,0.8,11.8,27.3,,3.9,3.4,7.3,0.149,,3.7,1.7,5.4,4.4,murrade01,2122,21.1
1246,401,Mike Muscala,C,30,OKC,43,592,19.7,0.63,0.657,0.23,3.6,19.1,11.2,6.2,1.5,4.1,4.9,20.9,,1.4,0.7,2.1,0.17,,3.8,1.2,5.0,1.1,muscami01,2122,8.0
1247,402,Svi Mykhailiuk,SF,24,TOR,56,716,9.6,0.509,0.573,0.158,2.9,11.5,7.0,8.8,1.8,0.5,11.3,16.9,,0.1,0.7,0.8,0.052,,-2.7,-0.2,-2.9,-0.2,mykhasv01,2122,4.6
1248,403,Abdel Nader,SF,28,PHO,14,145,4.9,0.431,0.4,0.286,3.0,16.6,10.0,5.9,2.7,2.5,21.8,15.0,,-0.3,0.3,0.0,-0.009,,-7.1,2.2,-5.0,-0.1,naderab01,2122,2.4
1249,404,Larry Nance Jr.,C-PF,29,TOT,46,1040,14.4,0.59,0.283,0.231,7.4,19.3,13.1,11.4,2.0,1.9,12.0,12.8,,1.5,0.8,2.3,0.104,,-0.4,0.3,-0.1,0.5,nancela02,2122,7.3
1250,404,Larry Nance Jr.,C,29,POR,37,858,14.4,0.581,0.313,0.247,7.2,20.1,13.4,12.5,2.2,1.5,11.0,12.4,,1.3,0.6,1.9,0.104,,-0.3,0.6,0.3,0.5,nancela02,2122,7.3
1251,404,Larry Nance Jr.,PF,29,NOP,9,182,14.2,0.628,0.163,0.163,8.3,15.6,11.9,6.4,1.4,3.7,16.0,14.7,,0.2,0.2,0.4,0.104,,-1.1,-0.8,-1.9,0.0,nancela02,2122,7.3
1252,405,RJ Nembhard Jr.,SG,22,CLE,14,63,8.0,0.38,0.111,0.222,5.4,6.9,6.1,26.1,0.8,0.0,13.2,16.0,,0.0,0.0,0.0,0.01,,-4.4,-1.5,-5.9,-0.1,nembhrj01,2122,1.1
1253,406,Aaron Nesmith,SF,22,BOS,52,574,7.3,0.507,0.632,0.143,2.9,13.6,8.4,5.4,1.7,0.8,13.8,17.2,,-0.4,0.9,0.4,0.038,,-4.9,0.7,-4.3,-0.3,nesmiaa01,2122,3.8
1254,407,Raul Neto,PG,29,WAS,70,1372,12.4,0.538,0.272,0.245,1.1,9.6,5.4,22.9,2.0,0.2,13.9,18.4,,0.7,0.8,1.5,0.053,,-2.5,-0.5,-2.9,-0.4,netora01,2122,7.5
1255,408,Malik Newman,PG,24,CLE,1,8,28.6,0.68,0.2,0.4,0.0,13.5,6.9,27.8,0.0,0.0,14.5,38.1,,0.0,0.0,0.0,0.179,,6.3,0.1,6.4,0.0,newmama01,2122,8.0
1256,409,Georges Niang,PF,28,PHI,76,1736,10.7,0.594,0.687,0.105,1.6,11.3,6.5,8.7,0.9,0.7,9.1,16.8,,1.5,1.3,2.8,0.077,,-0.8,-1.1,-1.9,0.0,niangge01,2122,9.2
1257,410,Daishen Nix,SG,19,HOU,24,261,8.1,0.48,0.388,0.448,2.9,11.0,6.9,21.5,2.7,0.0,24.5,17.3,,-0.3,0.1,-0.2,-0.033,,-5.4,-1.0,-6.4,-0.3,nixda01,2122,3.2
1258,411,Zeke Nnaji,PF,21,DEN,41,698,13.5,0.629,0.43,0.349,9.3,14.1,11.8,3.4,1.1,1.7,9.7,14.9,,1.2,0.6,1.8,0.123,,-0.7,-1.6,-2.2,0.0,nnajize01,2122,6.6
1259,412,Nerlens Noel,C,27,NYK,25,562,11.8,0.581,0.05,0.5,9.0,18.1,13.5,5.7,2.7,5.4,21.5,7.3,,0.4,1.0,1.5,0.128,,-3.1,3.3,0.3,0.3,noelne01,2122,3.4
1260,413,Jaylen Nowell,SG,22,MIN,62,975,16.8,0.581,0.387,0.223,2.4,11.4,6.8,20.2,1.3,1.0,7.4,21.0,,2.1,0.7,2.8,0.138,,1.5,-0.7,0.8,0.7,nowelja01,2122,8.5
1261,414,Frank Ntilikina,SG,23,DAL,58,685,10.4,0.513,0.498,0.112,1.9,10.9,6.4,14.7,2.0,0.9,11.7,17.4,,0.1,0.9,0.9,0.065,,-2.8,0.9,-1.9,0.0,ntilila01,2122,4.1
1262,415,Jusuf Nurkić,C,27,POR,56,1579,20.0,0.586,0.093,0.447,11.2,32.6,21.5,16.6,1.9,2.1,16.6,23.6,,2.0,1.7,3.6,0.11,,0.1,0.2,0.3,0.9,nurkiju01,2122,15.0
1263,416,David Nwaba,SF,29,HOU,46,609,15.3,0.567,0.278,0.381,7.4,20.0,13.6,8.5,2.2,2.9,9.3,15.8,,0.8,0.5,1.3,0.105,,-0.6,0.0,-0.6,0.2,nwabada01,2122,5.1
1264,417,Jordan Nwora,SF,23,MIL,62,1185,9.9,0.506,0.491,0.093,3.4,16.1,9.9,7.0,1.0,1.4,10.6,19.4,,-0.4,1.1,0.6,0.025,,-2.7,-1.5,-4.1,-0.6,nworajo01,2122,7.9
1265,418,Royce O'Neale,SF,28,UTA,77,2406,10.3,0.608,0.689,0.126,3.0,13.4,8.4,10.5,1.8,1.2,14.4,9.9,,2.7,2.8,5.5,0.109,,-0.8,1.7,0.8,1.7,onealro01,2122,7.4
1266,419,Semi Ojeleye,PF,27,TOT,30,406,6.7,0.438,0.505,0.293,7.2,12.0,9.7,2.9,0.8,1.4,7.5,12.8,,-0.1,0.3,0.2,0.029,,-4.1,-1.6,-5.7,-0.4,ojelese01,2122,4.1
1267,419,Semi Ojeleye,PF,27,MIL,20,308,5.0,0.376,0.586,0.186,8.8,11.1,10.0,2.0,0.8,1.6,6.2,11.2,,-0.1,0.2,0.1,0.011,,-4.9,-1.7,-6.6,-0.4,ojelese01,2122,4.1
1268,419,Semi Ojeleye,PF,27,LAC,10,98,12.0,0.569,0.31,0.552,2.2,14.7,8.6,5.8,1.0,0.9,10.0,18.0,,0.1,0.1,0.2,0.086,,-1.7,-1.4,-3.1,0.0,ojelese01,2122,4.1
1269,420,Chuma Okeke,PF,23,ORL,70,1749,12.0,0.501,0.645,0.113,2.8,18.2,10.5,10.1,2.7,2.2,8.6,16.4,,-0.3,2.5,2.2,0.06,,-1.6,1.5,-0.1,0.8,okekech01,2122,8.6
1270,421,Josh Okogie,SG,23,MIN,49,516,9.0,0.526,0.452,0.49,5.9,8.7,7.3,6.2,2.4,2.2,15.4,12.1,,0.1,0.5,0.7,0.062,,-3.7,0.9,-2.7,-0.1,okogijo01,2122,2.7
1271,422,Onyeka Okongwu,C,21,ATL,48,992,19.8,0.714,0.0,0.487,12.8,18.4,15.6,7.6,1.5,5.4,13.8,14.0,,3.1,1.1,4.2,0.202,,0.0,0.8,0.8,0.7,okongon01,2122,8.2
1272,423,Isaac Okoro,SF,21,CLE,67,1981,10.4,0.589,0.364,0.36,4.1,7.1,5.6,8.5,1.4,1.0,10.4,12.4,,2.4,1.9,4.2,0.103,,-2.4,0.7,-1.7,0.1,okorois01,2122,8.8
1273,424,KZ Okpala,PF,22,MIA,21,244,10.4,0.521,0.377,0.159,5.2,13.7,9.5,8.3,0.8,3.0,6.3,14.4,,0.2,0.3,0.5,0.097,,-3.2,0.4,-2.8,-0.1,okpalkz01,2122,3.7
1274,425,Victor Oladipo,SG,29,MIA,8,173,16.8,0.608,0.493,0.26,2.0,12.9,7.5,26.3,1.4,0.6,16.4,25.1,,0.2,0.2,0.4,0.124,,1.8,-0.5,1.3,0.1,oladivi01,2122,12.4
1275,426,Cameron Oliver,SF,25,ATL,2,43,21.4,0.705,0.2,0.2,5.1,10.1,7.6,11.1,1.1,2.1,0.0,16.6,,0.2,0.0,0.2,0.219,,2.3,-0.5,1.7,0.0,oliveca01,2122,11.5
1276,427,Kelly Olynyk,C,30,DET,40,764,16.7,0.561,0.416,0.311,7.3,18.3,12.5,23.3,2.0,2.2,15.1,21.5,,0.8,0.8,1.6,0.104,,0.5,1.0,1.6,0.7,olynyke01,2122,9.1
1277,428,Eugene Omoruyi,SF,24,DAL,4,18,17.0,0.518,0.4,0.8,12.3,30.9,21.6,15.8,0.0,0.0,0.0,16.9,,0.1,0.0,0.1,0.201,,3.3,0.7,4.0,0.0,omorueu01,2122,1.8
1278,429,Miye Oni,SG,24,UTA,16,44,0.4,0.265,0.889,0.111,2.6,14.4,8.7,14.2,0.0,0.0,9.6,10.3,,-0.1,0.0,0.0,-0.032,,-7.6,-0.3,-7.9,-0.1,onimi01,2122,0.3
1279,430,Cedi Osman,SF,26,CLE,66,1462,13.3,0.563,0.628,0.229,1.9,9.0,5.5,14.1,1.8,0.6,9.6,21.1,,1.3,1.6,2.9,0.094,,-0.3,0.5,0.2,0.8,osmande01,2122,10.7
1280,431,Daniel Oturu,C,22,TOR,3,27,13.4,0.549,0.167,0.833,3.8,17.0,10.0,0.0,0.0,7.2,0.0,13.0,,0.0,0.0,0.1,0.121,,-2.7,-2.5,-5.2,0.0,oturuda01,2122,3.0
1281,432,Kelly Oubre Jr.,SF,26,CHO,76,1999,14.9,0.56,0.593,0.203,4.1,12.0,8.0,6.2,1.8,1.5,6.2,23.0,,1.8,1.4,3.3,0.079,,0.2,-1.6,-1.4,0.3,oubreke01,2122,15.0
1282,433,Jaysean Paige,PG,27,DET,1,7,-22.2,0.0,0.667,0.0,0.0,16.3,7.7,18.1,0.0,0.0,25.0,24.5,,-0.1,0.0,-0.1,-0.574,,-25.0,-6.5,-31.5,0.0,paigeja01,2122,0.0
1283,434,Trayvon Palmer,SG,27,DET,1,17,-5.7,0.0,0.0,0.0,0.0,13.4,6.4,0.0,0.0,0.0,50.0,5.0,,-0.1,0.0,0.0,-0.133,,-13.1,-1.8,-15.0,-0.1,palmetr01,2122,0.0
1284,435,Kevin Pangos,PG,29,CLE,24,166,6.5,0.408,0.565,0.087,1.4,5.9,3.7,24.6,0.9,0.0,12.8,14.6,,-0.1,0.1,0.1,0.016,,-4.7,-1.4,-6.1,-0.2,pangoke01,2122,1.6
1285,436,Jabari Parker,PF,26,BOS,12,112,14.8,0.632,0.421,0.237,5.0,21.7,13.5,7.9,1.8,0.8,16.0,19.6,,0.1,0.2,0.3,0.141,,-0.4,1.1,0.7,0.1,parkeja01,2122,4.4
1286,437,Eric Paschall,PF,25,UTA,58,736,13.9,0.612,0.46,0.366,4.6,10.9,7.9,7.1,0.6,0.6,9.0,17.7,,1.4,0.5,2.0,0.128,,0.5,-1.0,-0.5,0.3,pascher01,2122,5.8
1287,438,Chris Paul,PG,36,PHO,65,2139,20.8,0.581,0.27,0.274,1.1,12.8,7.1,44.5,2.7,0.8,15.6,19.7,,5.8,3.6,9.4,0.21,,3.1,2.3,5.4,4.0,paulch01,2122,14.7
1288,439,Cameron Payne,PG,27,PHO,58,1278,13.8,0.5,0.359,0.152,2.1,12.3,7.3,30.7,1.5,1.2,14.1,24.6,,0.2,1.8,1.9,0.073,,-0.4,0.4,0.0,0.7,payneca01,2122,10.8
1289,440,Elfrid Payton,PG,27,PHO,50,549,7.9,0.397,0.103,0.183,4.2,12.8,8.6,23.0,2.2,1.0,19.9,18.5,,-1.0,0.8,-0.2,-0.014,,-4.6,1.2,-3.5,-0.2,paytoel01,2122,3.0
1290,441,Gary Payton II,SG,29,GSW,71,1247,17.8,0.679,0.349,0.169,6.5,14.9,10.8,7.6,3.8,1.7,9.8,14.3,,2.5,2.6,5.2,0.199,,0.3,3.4,3.7,1.8,paytoga02,2122,7.1
1291,442,Norvel Pelle,C,28,UTA,3,19,12.2,0.6,0.0,0.0,17.9,16.7,17.3,0.0,0.0,4.6,28.6,16.0,,0.0,0.0,0.0,0.038,,-3.0,-4.1,-7.1,0.0,pelleno01,2122,2.0
1292,443,Reggie Perry,PF,21,TOT,10,187,15.6,0.537,0.203,0.19,8.5,19.5,13.8,11.1,2.4,3.2,11.4,22.4,,0.1,0.2,0.2,0.058,,-3.1,-1.0,-4.1,-0.1,perryre01,2122,2.0
1293,443,Reggie Perry,PF,21,POR,9,177,16.2,0.532,0.205,0.192,9.0,20.0,14.3,11.7,2.5,3.3,11.5,23.4,,0.0,0.2,0.2,0.057,,-2.8,-1.0,-3.8,-0.1,perryre01,2122,2.0
1294,443,Reggie Perry,PF,21,IND,1,10,4.2,1.0,0.0,0.0,0.0,11.3,5.6,0.0,0.0,0.0,0.0,4.3,,0.0,0.0,0.0,0.077,,-7.7,-1.2,-8.9,0.0,perryre01,2122,2.0
1295,444,Jamorko Pickett,PF,24,DET,13,176,7.6,0.491,0.78,0.04,3.5,16.8,9.8,5.8,0.0,3.6,8.9,13.6,,0.0,0.1,0.1,0.015,,-2.8,-2.1,-5.0,-0.1,pickeja01,2122,3.8
1296,445,Theo Pinson,SF,26,DAL,19,148,11.9,0.553,0.769,0.256,1.5,14.3,7.9,15.9,1.7,1.2,10.3,14.7,,0.2,0.2,0.4,0.122,,-1.5,1.0,-0.5,0.1,pinsoth01,2122,2.5
1297,446,Mason Plumlee,C,31,CHO,73,1793,14.7,0.603,0.006,0.534,10.2,23.3,16.7,16.4,1.6,2.7,20.2,11.7,,2.7,2.0,4.7,0.127,,-1.5,1.5,0.0,0.9,plumlma01,2122,6.5
1298,447,Jakob Poeltl,C,26,SAS,68,1970,20.8,0.613,0.002,0.287,13.9,20.0,16.9,14.0,1.1,5.0,12.7,18.3,,4.4,2.5,6.9,0.168,,0.9,0.7,1.6,1.7,poeltja01,2122,13.5
1299,448,Aleksej Pokusevski,PF,20,OKC,61,1233,12.0,0.485,0.432,0.11,6.0,20.8,13.3,16.5,1.5,2.9,16.4,20.0,,-1.1,1.5,0.4,0.014,,-2.7,0.1,-2.6,-0.2,pokusal01,2122,7.6
1300,449,Yves Pons,SF,22,MEM,12,71,5.9,0.385,0.563,0.125,7.2,10.6,8.8,1.7,0.7,5.0,5.6,10.3,,0.0,0.1,0.0,0.03,,-4.9,-1.7,-6.6,-0.1,ponsyv01,2122,1.1
1301,450,Jordan Poole,SG,22,GSW,76,2283,16.1,0.598,0.548,0.251,1.7,10.5,6.2,21.0,1.3,1.0,13.7,26.0,,3.1,2.9,6.0,0.126,,1.3,-0.3,1.0,1.7,poolejo01,2122,18.5
1302,451,Kevin Porter Jr.,PG,21,HOU,61,1907,13.5,0.531,0.511,0.239,2.5,13.0,7.7,30.7,1.7,1.0,17.7,24.1,,0.0,0.8,0.8,0.021,,-0.1,-1.6,-1.6,0.2,porteke02,2122,15.6
